Transaction_Date,Transaction_Time,Core_Reference_Number,Partner_Reference_Number,Channel_Reference_Number,Transaction_Type,Transaction_Type_Description,Transaction_result,Account_Name,Account_Number,Currency,Debit_Credit,Commission,Transaction_Amount,Counterparty_Account_Name,Counterparty_Account_Number,Debit_Account_Number,Credit_Account_Number,Counterparty_Currency,Transaction_purpose,Essential_Service_Sub_Category,Bill_Reference_Number,Transaction_ID,Partner_response,REMARKS,Fail_Reason
31/01/2022,16:21:10,ENS2022010800006967,22031162105634,5767852203159744,IBPP,BT Postpaid,S-Success,1000002847,100100030395,BTN,Debit,,239.00,,02564359,100100030395,200100000001,BTN,Bhutan Telecom Limited,BT Landline,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220131162110658019295,F-Fail,,
31/01/2022,16:21:19,ENS2022010800006967,22031162105634,5767852203159744,IBPP,BT Postpaid,Auto Reversal Success,1000002847,100100030395,BTN,Credit,,239.00,,02564359,200100000001,100100030395,BTN,Bhutan Telecom Limited,BT Landline,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220131162118792015932,,,
31/01/2022,16:22:05,ENS2022010800006988,22031162205635,,IBPP,BT Postpaid,S-Success,1000002847,100100030395,BTN,Debit,,239.00,,02564359,100100030395,200100000001,BTN,Bhutan Telecom Limited,BT Landline,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220131162205555011399,F-Fail,,
31/01/2022,16:22:06,ENS2022010800006988,22031162205635,,IBPP,BT Postpaid,Auto Reversal Success,1000002847,100100030395,BTN,Credit,,239.00,,02564359,200100000001,100100030395,BTN,Bhutan Telecom Limited,BT Landline,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220131162206726013342,,,
31/01/2022,16:23:29,ENS2022010800007005,22031162305636,1567922203159882,IBPP,BT Postpaid,S-Success,1000002847,100100030395,BTN,Debit,,239.00,,03345689,100100030395,200100000001,BTN,Bhutan Telecom Limited,BT Landline,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220131162329044018445,F-Fail,,
31/01/2022,16:23:37,ENS2022010800007005,22031162305636,1567922203159882,IBPP,BT Postpaid,Auto Reversal Success,1000002847,100100030395,BTN,Credit,,239.00,,03345689,200100000001,100100030395,BTN,Bhutan Telecom Limited,BT Landline,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220131162337179013723,,,
31/01/2022,16:24:40,ENS2022010800007022,22031162405637,2667962203159953,IBPP,BT Postpaid,S-Success,1000002847,100100030395,BTN,Debit,,239.00,,97517582330,100100030395,200100000001,BTN,Bhutan Telecom Limited,Mobile Postpaid,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220131162440266017454,F-Fail,,
31/01/2022,16:24:48,ENS2022010800007022,22031162405637,2667962203159953,IBPP,BT Postpaid,Auto Reversal Success,1000002847,100100030395,BTN,Credit,,239.00,,97517582330,200100000001,100100030395,BTN,Bhutan Telecom Limited,Mobile Postpaid,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220131162448402018399,,,
31/01/2022,16:36:02,ENS2022010800007075,22031163605638,4868022203160635,IBPP,BT Postpaid,S-Success,1000002847,100100030395,BTN,Debit,,239.00,,02564359,100100030395,200100000001,BTN,Bhutan Telecom Limited,BT Landline,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220131163601936018111,F-Fail,,
31/01/2022,16:36:10,ENS2022010800007075,22031163605638,4868022203160635,IBPP,BT Postpaid,Auto Reversal Success,1000002847,100100030395,BTN,Credit,,239.00,,02564359,200100000001,100100030395,BTN,Bhutan Telecom Limited,BT Landline,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220131163610231014499,,,
31/01/2022,16:36:36,ENS2022010800007095,22031163605639,,IBPP,BT Postpaid,S-Success,1000002847,100100030395,BTN,Debit,,239.00,,02564359,100100030395,200100000001,BTN,Bhutan Telecom Limited,BT Landline,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220131163636244016775,F-Fail,,
31/01/2022,16:36:37,ENS2022010800007095,22031163605639,,IBPP,BT Postpaid,Auto Reversal Success,1000002847,100100030395,BTN,Credit,,239.00,,02564359,200100000001,100100030395,BTN,Bhutan Telecom Limited,BT Landline,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220131163637503014076,,,
31/01/2022,16:40:54,ENS2022010800007118,22031164005640,4068092203160927,IBPP,BT Postpaid,S-Success,1000002770,100100029602,BTN,Debit,,72.00,,ISP45786,100100029602,200100000001,BTN,Bhutan Telecom Limited,BT Enterprise,210061-278700-334418,PT220131164053618013026,F-Fail,,
31/01/2022,16:41:02,ENS2022010800007118,22031164005640,4068092203160927,IBPP,BT Postpaid,Auto Reversal Success,1000002770,100100029602,BTN,Credit,,72.00,,ISP45786,200100000001,100100029602,BTN,Bhutan Telecom Limited,BT Enterprise,210061-278700-334418,PT220131164101880013531,,,
31/01/2022,16:41:55,ENS2022010800007141,22031164105641,4168132203160988,IBPP,BT Postpaid,S-Success,1000002770,100100029602,BTN,Debit,,202.00,,ISP45786,100100029602,200100000001,BTN,Bhutan Telecom Limited,BT Enterprise,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447,PT220131164154886011709,F-Fail,,
31/01/2022,16:42:03,ENS2022010800007141,22031164105641,4168132203160988,IBPP,BT Postpaid,Auto Reversal Success,1000002770,100100029602,BTN,Credit,,202.00,,ISP45786,200100000001,100100029602,BTN,Bhutan Telecom Limited,BT Enterprise,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447,PT220131164203440017935,,,
31/01/2022,16:44:47,ENS2022010800007162,22031164405642,3468182203161161,IBPP,BT Postpaid,S-Success,1000002770,100100029602,BTN,Debit,,239.00,,ISP3468,100100029602,200100000001,BTN,Bhutan Telecom Limited,BT Enterprise,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220131164447285016938,F-Fail,,
31/01/2022,16:44:55,ENS2022010800007162,22031164405642,3468182203161161,IBPP,BT Postpaid,Auto Reversal Success,1000002770,100100029602,BTN,Credit,,239.00,,ISP3468,200100000001,100100029602,BTN,Bhutan Telecom Limited,BT Enterprise,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220131164455634017042,,,
31/01/2022,16:45:22,ENS2022010800007183,22031164505643,6868222203161195,IBPP,BT Postpaid,S-Success,1000002770,100100029602,BTN,Debit,,72.00,,ISP3468,100100029602,200100000001,BTN,Bhutan Telecom Limited,BT Enterprise,210061-278700-334418,PT220131164522381017788,F-Fail,,
31/01/2022,16:45:30,ENS2022010800007183,22031164505643,6868222203161195,IBPP,BT Postpaid,Auto Reversal Success,1000002770,100100029602,BTN,Credit,,72.00,,ISP3468,200100000001,100100029602,BTN,Bhutan Telecom Limited,BT Enterprise,210061-278700-334418,PT220131164530598012455,,,
31/01/2022,17:47:00,ENS2022010800007233,20220311746001053,20220311746001053,ITPP,TC Postpaid,S-Success,1000002756,100100029463,BTN,Debit,,484.66,,77999146,100100029463,200100000002,BTN,TashiCell,Mobile Postpaid,77999146,PT220131174659961019803,S-Success,,
31/01/2022,17:47:19,ENS2022010800007249,20220311747001054,20220311747001054,ITPP,TC Postpaid,S-Success,1000002756,100100029463,BTN,Debit,,484.66,,77999146,100100029463,200100000002,BTN,TashiCell,Mobile Postpaid,77999146,PT220131174719213012507,S-Success,,
31/01/2022,17:50:14,ENS2022010800007276,20220311750001055,20220311750001055,ITPP,TC Postpaid,S-Success,1000003006,100100032075,BTN,Debit,,"4,333.00",,77999147,100100032075,200100000002,BTN,TashiCell,Mobile Postpaid,77999147,PT220131175014407013687,S-Success,,
31/01/2022,17:51:40,ENS2022010800007292,20220311751001056,20220311751001056,ITPP,TC Postpaid,S-Success,1000003006,100100032075,BTN,Debit,,"13,332.00",,77999028,100100032075,200100000002,BTN,TashiCell,Mobile Postpaid,77999028,PT220131175140601011336,S-Success,,
31/01/2022,17:51:59,ENS2022010800007308,20220311751001057,20220311751001057,ITPP,TC Postpaid,S-Success,1000003006,100100032075,BTN,Debit,,"13,332.00",,77999028,100100032075,200100000002,BTN,TashiCell,Mobile Postpaid,77999028,PT220131175158675016086,S-Success,,
01/02/2022,10:52:01,ENS2022010800007347,203210019086,,IIPC,BIPS Transfer Out,S-Success,Peeka Tashi15,100100029602,BTN,Debit,,16.00,,201228542,100100029602,900500018317,BTN,Bank of Bhutan,Others,,PT220201105200956016407,F-Fail,,
01/02/2022,13:13:07,ENS2022010800007530,2022032131305644,4896112203246175,IBRC,BT Recharge,S-Success,1000002770,100100029602,BTN,Debit,,1.00,,97517546641,100100029602,200100000001,BTN,Bhutan Telecom Limited,Recharge Mobile,17546641,PT220201131306672014625,P-Pending,,
01/02/2022,13:13:07,ENS2022010800007530,2022032131305644,4896112203246175,IBRC-C,BT Recharge- Commission,S-Success,1000002770,100100029602,BTN,,0.04,1.00,,97517546641,200100000001,901000022611,BTN,Bhutan Telecom Limited,Recharge Mobile,17546641,PT220201131307535015969,P-Pending,,
01/02/2022,14:34:05,ENS2022010800008542,101144182480044032,,IT,,S-Success,100100021378,900100020435,BTN,Credit,,"4,800.00",Bhutan Telecom Limited,200100000001,200100000001,900100020435,BTN,,,,PT220201143404968018207,,"Reversal of BT online T-out dated 31.01.2022
",
01/02/2022,14:34:05,ENS2022010800008542,101144182480044032,,IT,,S-Success,100100021378,900100020435,BTN,Credit,,200.00,100100021378,901000022611,901000022611,900100020435,BTN,,,,PT220201143404968018207,,"Reversal of BT online T-out dated 31.01.2022
",
01/02/2022,15:18:29,ENS2022010800008580,22032151805645,1468372203255981,IBPP,BT Postpaid,S-Success,1000002770,100100029602,BTN,Debit,,72.00,,Yru627899,100100029602,200100000001,BTN,Bhutan Telecom Limited,BT Broadband Postpaid,210061-278700-334418,PT220201151829279014718,F-Fail,,
01/02/2022,15:18:32,ENS2022010800008587,22032151805646,1768402203255984,IBPP,BT Postpaid,S-Success,1000002856,100100030494,BTN,Debit,,16.00,,97517113606,100100030494,200100000001,BTN,Bhutan Telecom Limited,Mobile Postpaid,210061-278700,PT220201151832048018284,F-Fail,,
01/02/2022,15:18:37,ENS2022010800008580,22032151805645,1468372203255981,IBPP,BT Postpaid,Auto Reversal Success,1000002770,100100029602,BTN,Credit,,72.00,,Yru627899,200100000001,100100029602,BTN,Bhutan Telecom Limited,BT Broadband Postpaid,210061-278700-334418,PT220201151837535015486,,,
01/02/2022,15:18:44,ENS2022010800008587,22032151805646,1768402203255984,IBPP,BT Postpaid,Auto Reversal Success,1000002856,100100030494,BTN,Credit,,16.00,,97517113606,200100000001,100100030494,BTN,Bhutan Telecom Limited,Mobile Postpaid,210061-278700,PT220201151844558015744,,,
01/02/2022,15:19:24,ENS2022010800008618,22032151905647,6968442203256036,IBPP,BT Postpaid,S-Success,1000002770,100100029602,BTN,Debit,,104.00,,ISP1234,100100029602,200100000001,BTN,Bhutan Telecom Limited,BT Enterprise,210061-278700-334418-398571-678316,PT220201151923691016969,F-Fail,,
01/02/2022,15:19:32,ENS2022010800008618,22032151905647,6968442203256036,IBPP,BT Postpaid,Auto Reversal Success,1000002770,100100029602,BTN,Credit,,104.00,,ISP1234,200100000001,100100029602,BTN,Bhutan Telecom Limited,BT Enterprise,210061-278700-334418-398571-678316,PT220201151931889018851,,,
01/02/2022,15:20:32,ENS2022010800008666,22032152005648,1768482203256104,IBPP,BT Postpaid,S-Success,1000002847,100100030395,BTN,Debit,,239.00,,97517582330,100100030395,200100000001,BTN,Bhutan Telecom Limited,Mobile Postpaid,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220201152032188019587,F-Fail,,
01/02/2022,15:20:40,ENS2022010800008666,22032152005648,1768482203256104,IBPP,BT Postpaid,Auto Reversal Success,1000002847,100100030395,BTN,Credit,,239.00,,97517582330,200100000001,100100030395,BTN,Bhutan Telecom Limited,Mobile Postpaid,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220201152040644019577,,,
01/02/2022,15:22:06,ENS2022010800008698,2022032152205649,4796122203253914,IBRC,BT Recharge,S-Success,1000002858,100100030518,BTN,Debit,,299.00,,97517648686,100100030518,200100000001,BTN,Bhutan Telecom Limited,Recharge Mobile,17648686,PT220201152205719012312,P-Pending,,
01/02/2022,15:22:06,ENS2022010800008698,2022032152205649,4796122203253914,IBRC-C,BT Recharge- Commission,S-Success,1000002858,100100030518,BTN,,11.96,299.00,,97517648686,200100000001,901000022611,BTN,Bhutan Telecom Limited,Recharge Mobile,17648686,PT220201152206443012498,P-Pending,,
01/02/2022,15:22:30,ENS2022010800008718,20220321522001058,20220321522001058,ITPP,TC Postpaid,S-Success,1000002810,100100030004,BTN,Debit,,"23,212.00",,77999143,100100030004,200100000002,BTN,TashiCell,Mobile Postpaid,77999143,PT220201152229758018753,S-Success,,
01/02/2022,15:22:58,ENS2022010800008738,22032152205650,4368522203256250,IBPP,BT Postpaid,S-Success,1000002847,100100030395,BTN,Debit,,239.00,,05234568,100100030395,200100000001,BTN,Bhutan Telecom Limited,BT Landline,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220201152257900014781,F-Fail,,
01/02/2022,15:23:06,ENS2022010800008738,22032152205650,4368522203256250,IBPP,BT Postpaid,Auto Reversal Success,1000002847,100100030395,BTN,Credit,,239.00,,05234568,200100000001,100100030395,BTN,Bhutan Telecom Limited,BT Landline,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220201152306047012098,,,
01/02/2022,15:23:52,ENS2022010800008755,22032152305651,,IBPP,BT Postpaid,S-Success,1000002847,100100030395,BTN,Debit,,239.00,,05234568,100100030395,200100000001,BTN,Bhutan Telecom Limited,BT Landline,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220201152352106017255,F-Fail,,
01/02/2022,15:23:53,ENS2022010800008755,22032152305651,,IBPP,BT Postpaid,Auto Reversal Success,1000002847,100100030395,BTN,Credit,,239.00,,05234568,200100000001,100100030395,BTN,Bhutan Telecom Limited,BT Landline,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220201152353559018581,,,
01/02/2022,15:25:34,ENS2022010800008786,22032152505652,1968602203256406,IBPP,BT Postpaid,S-Success,1000002847,100100030395,BTN,Debit,,239.00,,02564359,100100030395,200100000001,BTN,Bhutan Telecom Limited,BT Landline,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220201152533923016084,F-Fail,,
01/02/2022,15:25:35,ENS2022010800008789,22032152505653,2068632203256407,IBPP,BT Postpaid,S-Success,1000002770,100100029602,BTN,Debit,,72.00,,06563262,100100029602,200100000001,BTN,Bhutan Telecom Limited,BT Landline,210061-278700-334418,PT220201152534877016908,F-Fail,,
01/02/2022,15:25:42,ENS2022010800008786,22032152505652,1968602203256406,IBPP,BT Postpaid,Auto Reversal Success,1000002847,100100030395,BTN,Credit,,239.00,,02564359,200100000001,100100030395,BTN,Bhutan Telecom Limited,BT Landline,210061-278700-334418-398571-678316-804647-1046047-1176337-1314466-1457782-1519447-1657295-1799126,PT220201152542378012684,,,
01/02/2022,15:25:49,ENS2022010800008789,22032152505653,2068632203256407,IBPP,BT Postpaid,Auto Reversal Success,1000002770,100100029602,BTN,Credit,,72.00,,06563262,200100000001,100100029602,BTN,Bhutan Telecom Limited,BT Landline,210061-278700-334418,PT220201152549093013216,,,
01/02/2022,15:34:00,ENS2022010800008944,8eb79c5bfbc740fab86db491af3ade28,,IT,Internal Transfer-ICMS,S-Success,100100021378,900100020435,BTN,Debit,,125.00,rorocky2,100100028130,900100020435,100100028130,BTN,,,,8eb79c5bfbc740fab86db491af3ade28,,BT Prepaid Rev_31.01.2022,
01/02/2022,15:34:14,ENS2022010800008853,22032153405654,6068692203256927,IBPP,BT Postpaid,S-Success,1000002756,100100029463,BTN,Debit,,7.00,,08526985,100100029463,200100000001,BTN,Bhutan Telecom Limited,BT Landline,210061,PT220201153414521012224,F-Fail,,
01/02/2022,15:34:23,ENS2022010800008853,22032153405654,6068692203256927,IBPP,BT Postpaid,Auto Reversal Success,1000002756,100100029463,BTN,Credit,,7.00,,08526985,200100000001,100100029463,BTN,Bhutan Telecom Limited,BT Landline,210061,PT220201153423086015706,,,
01/02/2022,15:35:58,ENS2022010800008893,22032153505655,4368742203257030,IBPP,BT Postpaid,S-Success,1000002810,100100030004,BTN,Debit,,7.00,,ISP37294,100100030004,200100000001,BTN,Bhutan Telecom Limited,BT Enterprise,210061,PT220201153558046013237,F-Fail,,
01/02/2022,15:36:06,ENS2022010800008893,22032153505655,4368742203257030,IBPP,BT Postpaid,Auto Reversal Success,1000002810,100100030004,BTN,Credit,,7.00,,ISP37294,200100000001,100100030004,BTN,Bhutan Telecom Limited,BT Enterprise,210061,PT220201153606329017078,,,
01/02/2022,15:37:40,ENS2022010800008932,22032153705656,2568782203257132,IBPP,BT Postpaid,S-Success,1000003006,100100032075,BTN,Debit,,7.00,,05465898,100100032075,200100000001,BTN,Bhutan Telecom Limited,BT Landline,210061,PT220201153740283012687,F-Fail,,
01/02/2022,15:37:48,ENS2022010800008932,22032153705656,2568782203257132,IBPP,BT Postpaid,Auto Reversal Success,1000003006,100100032075,BTN,Credit,,7.00,,05465898,200100000001,100100032075,BTN,Bhutan Telecom Limited,BT Landline,210061,PT220201153748436011778,,,
01/02/2022,15:38:38,ENS2022010800008957,22032153805657,2468842203257191,IBPP,BT Postpaid,S-Success,1000002810,100100030004,BTN,Debit,,16.00,,ISP38446,100100030004,200100000001,BTN,Bhutan Telecom Limited,BT Enterprise,210061-278700,PT220201153838614019692,F-Fail,,
01/02/2022,15:38:42,ENS2022010800008963,22032153805658,2768872203257194,IBPP,BT Postpaid,S-Success,1000002771,100100029610,BTN,Debit,,72.00,,dnet0232679,100100029610,200100000001,BTN,Bhutan Telecom Limited,BT Broadband Postpaid,210061-278700-334418,PT220201153841831019828,F-Fail,,
01/02/2022,15:38:47,ENS2022010800008957,22032153805657,2468842203257191,IBPP,BT Postpaid,Auto Reversal Success,1000002810,100100030004,BTN,Credit,,16.00,,ISP38446,200100000001,100100030004,BTN,Bhutan Telecom Limited,BT Enterprise,210061-278700,PT220201153846816019171,,,
01/02/2022,15:38:54,ENS2022010800008963,22032153805658,2768872203257194,IBPP,BT Postpaid,Auto Reversal Success,1000002771,100100029610,BTN,Credit,,72.00,,dnet0232679,200100000001,100100029610,BTN,Bhutan Telecom Limited,BT Broadband Postpaid,210061-278700-334418,PT220201153853833011540,,,
01/02/2022,15:39:18,ENS2022010800008987,22032153905659,6368932203257230,IBPP,BT Postpaid,S-Success,1000003006,100100032075,BTN,Debit,,7.00,,02356759,100100032075,200100000001,BTN,Bhutan Telecom Limited,BT Landline,210061,PT220201153918394013855,F-Fail,,
01/02/2022,15:39:26,ENS2022010800008987,22032153905659,6368932203257230,IBPP,BT Postpaid,Auto Reversal Success,1000003006,100100032075,BTN,Credit,,7.00,,02356759,200100000001,100100032075,BTN,Bhutan Telecom Limited,BT Landline,210061,PT220201153926662011169,,,
01/02/2022,15:39:34,ENS2022010800009004,22032153905660,1968982203257246,IBPP,BT Postpaid,S-Success,1000002771,100100029610,BTN,Debit,,80.00,,dnet36789909,100100029610,200100000001,BTN,Bhutan Telecom Limited,BT Broadband Postpaid,210061-278700-334418-398571,PT220201153934435011189,F-Fail,,
01/02/2022,15:39:42,ENS2022010800009004,22032153905660,1968982203257246,IBPP,BT Postpaid,Auto Reversal Success,1000002771,100100029610,BTN,Credit,,80.00,,dnet36789909,200100000001,100100029610,BTN,Bhutan Telecom Limited,BT Broadband Postpaid,210061-278700-334418-398571,PT220201153942620019380,,,
01/02/2022,15:41:52,ENS2022010800009029,22032154105661,3769042203257384,IBPP,BT Postpaid,S-Success,1000002771,100100029610,BTN,Debit,,72.00,,97517455484,100100029610,200100000001,BTN,Bhutan Telecom Limited,Mobile Postpaid,210061-278700-334418,PT220201154151781016330,F-Fail,,
01/02/2022,15:42:00,ENS2022010800009029,22032154105661,3769042203257384,IBPP,BT Postpaid,Auto Reversal Success,1000002771,100100029610,BTN,Credit,,72.00,,97517455484,200100000001,100100029610,BTN,Bhutan Telecom Limited,Mobile Postpaid,210061-278700-334418,PT220201154200237014681,,,
01/02/2022,15:42:29,ENS2022010800009051,22032154205662,1469092203257421,IBPP,BT Postpaid,S-Success,1000002771,100100029610,BTN,Debit,,122.00,,97517585369,100100029610,200100000001,BTN,Bhutan Telecom Limited,Mobile Postpaid,210061-278700-334418-398571-678316-804647,PT220201154229019018049,F-Fail,,
01/02/2022,15:42:37,ENS2022010800009051,22032154205662,1469092203257421,IBPP,BT Postpaid,Auto Reversal Success,1000002771,100100029610,BTN,Credit,,122.00,,97517585369,200100000001,100100029610,BTN,Bhutan Telecom Limited,Mobile Postpaid,210061-278700-334418-398571-678316-804647,PT220201154237290011159,,,
01/02/2022,15:42:53,ENS2022010800009068,22032154205663,3869132203257445,IBPP,BT Postpaid,S-Success,1000002858,100100030518,BTN,Debit,,7.00,,Dnet02326279,100100030518,200100000001,BTN,Bhutan Telecom Limited,BT Broadband Postpaid,210061,PT220201154252726013088,F-Fail,,
01/02/2022,15:43:00,,0abf0ec1871b488eab9063dabb7fde56,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100190451,900100020435,100100190451,BTN,,,,0abf0ec1871b488eab9063dabb7fde56,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,0fe86d121c5e48d29e40f1ea0521dfd9,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100009722,900100020435,100100009722,BTN,,,,0fe86d121c5e48d29e40f1ea0521dfd9,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,13df68cb15d34787af0c9cf44d151300,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100151171,900100020435,100100151171,BTN,,,,13df68cb15d34787af0c9cf44d151300,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,169021eb170f437a9b6624d7710474e0,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100122810,900100020435,100100122810,BTN,,,,169021eb170f437a9b6624d7710474e0,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,1d38ca79adb44dd8b1fd4c9d290ab74d,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100237807,900100020435,100100237807,BTN,,,,1d38ca79adb44dd8b1fd4c9d290ab74d,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,1fd264ea99ad479c88b4e4df336ce8a9,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,rorocky2,100100030310,900100020435,100100030310,BTN,,,,1fd264ea99ad479c88b4e4df336ce8a9,,BT Prepaid Rev_31.01.2022,100100030310:Transaction rolled back because it has been marked as rollback-only
01/02/2022,15:43:00,,373b2359430c425a8a7d695c95bf25c3,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100268882,900100020435,100100268882,BTN,,,,373b2359430c425a8a7d695c95bf25c3,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,4087b6045b1446e783b05e197e4345d1,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100307133,900100020435,100100307133,BTN,,,,4087b6045b1446e783b05e197e4345d1,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,442bdd72147a4ab696ad058cbdd72aaf,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100164568,900100020435,100100164568,BTN,,,,442bdd72147a4ab696ad058cbdd72aaf,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,49c5632734be4acc9d1c58d5648315e7,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,130.00,,100100147493,900100020435,100100147493,BTN,,,,49c5632734be4acc9d1c58d5648315e7,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,55a9d0deab404e4bbd48814673c8dd48,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100227459,900100020435,100100227459,BTN,,,,55a9d0deab404e4bbd48814673c8dd48,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,58129f2912514d0ba6eb0f1f4c0bdcdf,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100125593,900100020435,100100125593,BTN,,,,58129f2912514d0ba6eb0f1f4c0bdcdf,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,59531da1d4e944848af2827e90475908,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100064580,900100020435,100100064580,BTN,,,,59531da1d4e944848af2827e90475908,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,5bccb5eb2f544f1f95c57e4bf2c5ac8d,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100009722,900100020435,100100009722,BTN,,,,5bccb5eb2f544f1f95c57e4bf2c5ac8d,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,6ebfa2e79f724588b1ab60244464e92d,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100103891,900100020435,100100103891,BTN,,,,6ebfa2e79f724588b1ab60244464e92d,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,74b6f4c781124e3e9d2d2ef1f350c290,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100013012,900100020435,100100013012,BTN,,,,74b6f4c781124e3e9d2d2ef1f350c290,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,7e3de54ceda74e0ca0de52ae3affb919,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100237807,900100020435,100100237807,BTN,,,,7e3de54ceda74e0ca0de52ae3affb919,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
01/02/2022,15:43:00,,7e40cd76a8c94a1983e04f0d2d57fc1c,,IT,Internal Transfer-ICMS,F-Fail,100100021378,900100020435,BTN,Debit,,125.00,,100100225249,900100020435,100100225249,BTN,,,,7e40cd76a8c94a1983e04f0d2d57fc1c,,BT Prepaid Rev_31.01.2022,Account does not exist or has been closed!
